Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","06/04/2023 14:28 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=15Eqwr
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2022,"Syrian Arab Rep.",SYR,Latvia,LVA,317,0,-
2022,"Syrian Arab Rep.",SYR,Madagascar,MDG,5,0,-
2022,"Syrian Arab Rep.",SYR,Mauritania,MRT,381,183,-
2022,"Syrian Arab Rep.",SYR,Monaco,MCO,5,0,-
2022,"Syrian Arab Rep.",SYR,"Rep. of Moldova",MDA,166,46,-
2022,"Syrian Arab Rep.",SYR,Mexico,MEX,35,37,-
2022,"Syrian Arab Rep.",SYR,Mali,MLI,24,433,-
2022,"Syrian Arab Rep.",SYR,Malaysia,MYS,474,2868,-
2022,"Syrian Arab Rep.",SYR,Morocco,MAR,5250,0,-
2022,"Syrian Arab Rep.",SYR,Malta,MLT,1920,417,-
2022,"Syrian Arab Rep.",SYR,Netherlands,NLD,53496,7271,-
2022,"Syrian Arab Rep.",SYR,Niger,NER,5,11,-
2022,"Syrian Arab Rep.",SYR,Nigeria,NGA,512,595,-
2022,"Syrian Arab Rep.",SYR,Norway,NOR,15901,414,-
2022,"Syrian Arab Rep.",SYR,Nauru,NRU,0,5,-
2022,"Syrian Arab Rep.",SYR,"New Zealand",NZL,66,0,-
2022,"Syrian Arab Rep.",SYR,Oman,OMN,8,27,-
2022,"Syrian Arab Rep.",SYR,Pakistan,PAK,50,23,-
2022,"Syrian Arab Rep.",SYR,Paraguay,PRY,79,17,-
2022,"Syrian Arab Rep.",SYR,Peru,PER,47,12,-
2022,"Syrian Arab Rep.",SYR,Philippines,PHL,132,56,-
2022,"Syrian Arab Rep.",SYR,Poland,POL,273,36,-
2022,"Syrian Arab Rep.",SYR,Portugal,PRT,906,0,-
2022,"Syrian Arab Rep.",SYR,Qatar,QAT,30,117,-
2022,"Syrian Arab Rep.",SYR,Romania,ROU,2357,65,-
2022,"Syrian Arab Rep.",SYR,"South Africa",ZAF,38,20,-
2022,"Syrian Arab Rep.",SYR,"Russian Federation",RUS,280,42,-
2022,"Syrian Arab Rep.",SYR,"Saudi Arabia",SAU,194,10625,-
2022,"Syrian Arab Rep.",SYR,Somalia,SOM,1018,98,-
2022,"Syrian Arab Rep.",SYR,Spain,ESP,14994,1080,-
2022,"Syrian Arab Rep.",SYR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,40,7,-
2022,"Syrian Arab Rep.",SYR,Sudan,SDN,93480,0,-
2022,"Syrian Arab Rep.",SYR,Slovakia,SVK,26,0,-
2022,"Syrian Arab Rep.",SYR,Slovenia,SVN,326,20,-
2022,"Syrian Arab Rep.",SYR,Sweden,SWE,113213,1227,-
2022,"Syrian Arab Rep.",SYR,Switzerland,CHE,8039,272,-
2022,"Syrian Arab Rep.",SYR,"United Rep. of Tanzania",TZA,9,20,-
2022,"Syrian Arab Rep.",SYR,Thailand,THA,212,8,-
2022,"Syrian Arab Rep.",SYR,Togo,TGO,19,9,-
2022,"Syrian Arab Rep.",SYR,"Trinidad and Tobago",TTO,53,35,-
2022,"Syrian Arab Rep.",SYR,Tunisia,TUN,2669,0,-
2022,"Syrian Arab Rep.",SYR,Türkiye,TUR,3648983,0,-
2022,"Syrian Arab Rep.",SYR,"United Arab Emirates",ARE,487,6486,-
2022,"Syrian Arab Rep.",SYR,Uganda,UGA,21,10,-
2022,"Syrian Arab Rep.",SYR,Ukraine,UKR,513,28,-
2022,"Syrian Arab Rep.",SYR,Uruguay,URY,66,5,-
2022,"Syrian Arab Rep.",SYR,"United States of America",USA,8843,3231,-
2022,"Syrian Arab Rep.",SYR,"Venezuela (Bolivarian Republic of)",VEN,33,0,-
2022,"Syrian Arab Rep.",SYR,Yemen,YEM,2574,422,-
2022,"Syrian Arab Rep.",SYR,Zambia,ZMB,38,7,-
2022,"United Rep. of Tanzania",TZA,Angola,AGO,5,0,-
2022,"United Rep. of Tanzania",TZA,Egypt,EGY,5,0,-
2022,"United Rep. of Tanzania",TZA,Australia,AUS,8,32,-
2022,"United Rep. of Tanzania",TZA,Austria,AUT,5,5,-
2022,"United Rep. of Tanzania",TZA,Belgium,BEL,43,21,-
2022,"United Rep. of Tanzania",TZA,Brazil,BRA,9,110,-
2022,"United Rep. of Tanzania",TZA,Canada,CAN,146,113,-
2022,"United Rep. of Tanzania",TZA,Finland,FIN,7,0,-
2022,"United Rep. of Tanzania",TZA,France,FRA,28,19,-
2022,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,111,92,-
2022,"United Rep. of Tanzania",TZA,Germany,DEU,93,255,-
2022,"United Rep. of Tanzania",TZA,Greece,GRC,13,5,-
2022,"United Rep. of Tanzania",TZA,India,IND,0,12,-
2022,"United Rep. of Tanzania",TZA,Indonesia,IDN,0,6,-
2022,"United Rep. of Tanzania",TZA,Ireland,IRL,5,6,-
2022,"United Rep. of Tanzania",TZA,Israel,ISR,0,6,-
2022,"United Rep. of Tanzania",TZA,Italy,ITA,5,7,-
2022,"United Rep. of Tanzania",TZA,Kenya,KEN,11,118,-
2022,"United Rep. of Tanzania",TZA,"Rep. of Korea",KOR,5,34,-
2022,"United Rep. of Tanzania",TZA,Luxembourg,LUX,0,5,-
2022,"United Rep. of Tanzania",TZA,Malawi,MWI,0,6,-
2022,"United Rep. of Tanzania",TZA,Netherlands,NLD,13,5,-
2022,"United Rep. of Tanzania",TZA,Pakistan,PAK,0,5,-
2022,"United Rep. of Tanzania",TZA,Portugal,PRT,10,0,-
2022,"United Rep. of Tanzania",TZA,Romania,ROU,0,5,-
2022,"United Rep. of Tanzania",TZA,"South Africa",ZAF,31,479,-
2022,"United Rep. of Tanzania",TZA,Somalia,SOM,0,139,-
2022,"United Rep. of Tanzania",TZA,Spain,ESP,0,5,-
2022,"United Rep. of Tanzania",TZA,Eswatini,SWZ,0,5,-
2022,"United Rep. of Tanzania",TZA,Sweden,SWE,65,29,-
2022,"United Rep. of Tanzania",TZA,Switzerland,CHE,12,0,-
2022,"United Rep. of Tanzania",TZA,"United Rep. of Tanzania",TZA,6,0,-
2022,"United Rep. of Tanzania",TZA,Thailand,THA,5,0,-
2022,"United Rep. of Tanzania",TZA,Uganda,UGA,18,0,-
2022,"United Rep. of Tanzania",TZA,"United States of America",USA,102,315,-
2022,"Turks and Caicos Islands",TCA,"United States of America",USA,14,0,-
2022,Thailand,THA,Australia,AUS,21,1979,-
2022,Thailand,THA,Brazil,BRA,0,46,-
2022,Thailand,THA,Canada,CAN,9,11,-
2022,Thailand,THA,Denmark,DNK,5,5,-
2022,Thailand,THA,France,FRA,15,5,-
2022,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,35,131,-
2022,Thailand,THA,Georgia,GEO,0,5,-
2022,Thailand,THA,Germany,DEU,35,18,-
2022,Thailand,THA,Israel,ISR,0,10,-
2022,Thailand,THA,Italy,ITA,0,5,-
2022,Thailand,THA,"Rep. of Korea",KOR,10,179,-
2022,Thailand,THA,Malaysia,MYS,26,24,-
2022,Thailand,THA,Netherlands,NLD,9,0,-
2022,Thailand,THA,Philippines,PHL,5,0,-
2022,Thailand,THA,"South Africa",ZAF,0,46,-
2022,Thailand,THA,Sweden,SWE,5,10,-
2022,Thailand,THA,"United States of America",USA,31,500,-
2022,Tibetan,TIB,Australia,AUS,10,0,-
2022,Tibetan,TIB,Belgium,BEL,6,0,-
2022,Tibetan,TIB,France,FRA,32,0,-
2022,Tibetan,TIB,Nepal,NPL,12540,0,-
2022,Tibetan,TIB,Spain,ESP,5,0,-
2022,Tajikistan,TJK,Afghanistan,AFG,0,6,-
2022,Tajikistan,TJK,Egypt,EGY,12,11,-
2022,Tajikistan,TJK,Austria,AUT,255,79,-
2022,Tajikistan,TJK,Belgium,BEL,21,18,-
2022,Tajikistan,TJK,Belarus,BLR,10,0,-
2022,Tajikistan,TJK,Canada,CAN,28,5,-
2022,Tajikistan,TJK,Cyprus,CYP,0,5,-
2022,Tajikistan,TJK,Czechia,CZE,5,0,-
2022,Tajikistan,TJK,Denmark,DNK,5,0,-
2022,Tajikistan,TJK,Finland,FIN,9,5,-
2022,Tajikistan,TJK,France,FRA,135,19,-
2022,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,14,56,-
2022,Tajikistan,TJK,Georgia,GEO,5,9,-
2022,Tajikistan,TJK,Germany,DEU,1775,977,-
2022,Tajikistan,TJK,Greece,GRC,5,0,-
2022,Tajikistan,TJK,Iceland,ISL,5,0,-
2022,Tajikistan,TJK,India,IND,0,5,-
2022,Tajikistan,TJK,Israel,ISR,0,5,-
2022,Tajikistan,TJK,Jordan,JOR,0,15,-
2022,Tajikistan,TJK,"Rep. of Korea",KOR,0,24,-
2022,Tajikistan,TJK,Lithuania,LTU,87,10,-
2022,Tajikistan,TJK,Luxembourg,LUX,0,5,-
2022,Tajikistan,TJK,Latvia,LVA,5,5,-
2022,Tajikistan,TJK,"Rep. of Moldova",MDA,23,5,-
2022,Tajikistan,TJK,Mexico,MEX,0,9,-
2022,Tajikistan,TJK,Netherlands,NLD,33,37,-
2022,Tajikistan,TJK,Norway,NOR,5,6,-
2022,Tajikistan,TJK,Pakistan,PAK,7,0,-
2022,Tajikistan,TJK,Poland,POL,206,72,-
2022,Tajikistan,TJK,"Russian Federation",RUS,34,17,-
2022,Tajikistan,TJK,Spain,ESP,7,5,-
2022,Tajikistan,TJK,Slovakia,SVK,8,0,-
2022,Tajikistan,TJK,Sweden,SWE,85,50,-
2022,Tajikistan,TJK,Switzerland,CHE,0,6,-
2022,Tajikistan,TJK,"Trinidad and Tobago",TTO,0,5,-
2022,Tajikistan,TJK,Ukraine,UKR,18,39,-
2022,Tajikistan,TJK,"United States of America",USA,305,835,-
2022,Turkmenistan,TKM,Egypt,EGY,5,0,-
2022,Turkmenistan,TKM,Austria,AUT,8,0,-
2022,Turkmenistan,TKM,Azerbaijan,AZE,0,5,-
2022,Turkmenistan,TKM,Belgium,BEL,7,0,-
2022,Turkmenistan,TKM,Bulgaria,BGR,34,0,-
2022,Turkmenistan,TKM,Canada,CAN,11,0,-
2022,Turkmenistan,TKM,Cyprus,CYP,0,6,-
2022,Turkmenistan,TKM,Czechia,CZE,7,0,-
2022,Turkmenistan,TKM,Estonia,EST,5,0,-
2022,Turkmenistan,TKM,France,FRA,41,6,-
2022,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,21,46,-
2022,Turkmenistan,TKM,Georgia,GEO,0,8,-
2022,Turkmenistan,TKM,Germany,DEU,1096,138,-
2022,Turkmenistan,TKM,Greece,GRC,7,5,-
2022,Turkmenistan,TKM,Israel,ISR,0,5,-
2022,Turkmenistan,TKM,Kyrgyzstan,KGZ,5,0,-
2022,Turkmenistan,TKM,Luxembourg,LUX,5,0,-
2022,Turkmenistan,TKM,"Rep. of Moldova",MDA,23,9,-
2022,Turkmenistan,TKM,Netherlands,NLD,30,20,-
2022,Turkmenistan,TKM,Nigeria,NGA,5,0,-
2022,Turkmenistan,TKM,Norway,NOR,5,5,-
2022,Turkmenistan,TKM,Peru,PER,0,8,-
2022,Turkmenistan,TKM,Poland,POL,102,15,-
2022,Turkmenistan,TKM,Portugal,PRT,5,0,-
2022,Turkmenistan,TKM,Romania,ROU,11,0,-
2022,Turkmenistan,TKM,"Russian Federation",RUS,60,5,-
2022,Turkmenistan,TKM,"Saudi Arabia",SAU,0,5,-
2022,Turkmenistan,TKM,Spain,ESP,10,10,-
2022,Turkmenistan,TKM,Sweden,SWE,36,21,-
2022,Turkmenistan,TKM,Switzerland,CHE,0,5,-
2022,Turkmenistan,TKM,Ukraine,UKR,7,0,-
2022,Turkmenistan,TKM,"United States of America",USA,208,486,-
2022,Timor-Leste,TLS,Australia,AUS,6,363,-
2022,Timor-Leste,TLS,"United Kingdom of Great Britain and Northern Ireland",GBR,0,8,-
2022,Timor-Leste,TLS,"South Africa",ZAF,0,7,-
2022,Timor-Leste,TLS,"United States of America",USA,0,15,-
2022,Togo,TGO,Algeria,DZA,0,20,-
2022,Togo,TGO,Egypt,EGY,0,10,-
2022,Togo,TGO,Austria,AUT,6,5,-
2022,Togo,TGO,Belgium,BEL,164,97,-
2022,Togo,TGO,Benin,BEN,0,28,-
2022,Togo,TGO,"Burkina Faso",BFA,15,0,-
2022,Togo,TGO,Brazil,BRA,68,572,-
2022,Togo,TGO,Canada,CAN,59,77,-
2022,Togo,TGO,Cameroon,CMR,18,15,-
2022,Togo,TGO,Cyprus,CYP,0,23,-
2022,Togo,TGO,Czechia,CZE,5,0,-
2022,Togo,TGO,Ecuador,ECU,0,5,-
2022,Togo,TGO,Finland,FIN,5,0,-
2022,Togo,TGO,France,FRA,1124,148,-
2022,Togo,TGO,Gabon,GAB,6,0,-
2022,Togo,TGO,Gambia,GMB,18,0,-
2022,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,16,36,-
2022,Togo,TGO,Germany,DEU,1023,336,-
2022,Togo,TGO,Ghana,GHA,3263,69,-
2022,Togo,TGO,Greece,GRC,93,52,-
2022,Togo,TGO,Guinea,GIN,8,0,-
2022,Togo,TGO,"Cote d'Ivoire",CIV,18,5,-
2022,Togo,TGO,Ireland,IRL,21,30,-
2022,Togo,TGO,Israel,ISR,0,6,-
2022,Togo,TGO,Italy,ITA,757,94,-
2022,Togo,TGO,"Rep. of Korea",KOR,0,14,-
2022,Togo,TGO,Liberia,LBR,5,0,-
2022,Togo,TGO,Lebanon,LBN,0,10,-
2022,Togo,TGO,Luxembourg,LUX,8,7,-
2022,Togo,TGO,Mauritania,MRT,17,157,-
2022,Togo,TGO,Mexico,MEX,19,110,-
2022,Togo,TGO,Mali,MLI,30,0,-
2022,Togo,TGO,Morocco,MAR,0,13,-
2022,Togo,TGO,Malta,MLT,5,5,-
2022,Togo,TGO,Netherlands,NLD,25,5,-
2022,Togo,TGO,Niger,NER,5,20,-
2022,Togo,TGO,Nigeria,NGA,27,10,-
2022,Togo,TGO,Portugal,PRT,8,15,-
2022,Togo,TGO,"South Africa",ZAF,11,30,-
2022,Togo,TGO,Senegal,SEN,0,7,-
2022,Togo,TGO,Spain,ESP,5,45,-
2022,Togo,TGO,Switzerland,CHE,60,13,-
2022,Togo,TGO,Tunisia,TUN,0,14,-
2022,Togo,TGO,"United States of America",USA,525,743,-
2022,Tonga,TON,Australia,AUS,29,973,-
2022,Tonga,TON,"New Zealand",NZL,0,5,-
2022,"Trinidad and Tobago",TTO,Belgium,BEL,0,5,-
2022,"Trinidad and Tobago",TTO,Brazil,BRA,0,8,-
2022,"Trinidad and Tobago",TTO,Canada,CAN,42,45,-
2022,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,102,218,-
2022,"Trinidad and Tobago",TTO,Germany,DEU,7,5,-
2022,"Trinidad and Tobago",TTO,Mexico,MEX,5,5,-
2022,"Trinidad and Tobago",TTO,Netherlands,NLD,94,19,-
2022,"Trinidad and Tobago",TTO,Spain,ESP,5,10,-
2022,"Trinidad and Tobago",TTO,"United States of America",USA,36,270,-
2022,Tunisia,TUN,Egypt,EGY,5,0,-
2022,Tunisia,TUN,Argentina,ARG,0,5,-
2022,Tunisia,TUN,Australia,AUS,0,10,-
2022,Tunisia,TUN,Austria,AUT,17,2389,-
2022,Tunisia,TUN,Bahrain,BHR,0,6,-
2022,Tunisia,TUN,Belgium,BEL,83,78,-
2022,Tunisia,TUN,Brazil,BRA,8,166,-
2022,Tunisia,TUN,Bulgaria,BGR,5,17,-
2022,Tunisia,TUN,Canada,CAN,80,153,-
2022,Tunisia,TUN,Czechia,CZE,0,5,-
2022,Tunisia,TUN,Denmark,DNK,5,10,-
2022,Tunisia,TUN,Finland,FIN,5,10,-
2022,Tunisia,TUN,France,FRA,572,115,-
2022,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,69,133,-
2022,Tunisia,TUN,Germany,DEU,478,840,-
2022,Tunisia,TUN,Greece,GRC,30,15,-
2022,Tunisia,TUN,Croatia,HRV,0,8,-
2022,Tunisia,TUN,Hungary,HUN,7,0,-
2022,Tunisia,TUN,Iceland,ISL,5,0,-
2022,Tunisia,TUN,Ireland,IRL,6,16,-
2022,Tunisia,TUN,Iraq,IRQ,0,5,-
2022,Tunisia,TUN,Italy,ITA,706,1753,-
2022,Tunisia,TUN,Jordan,JOR,11,8,-
2022,Tunisia,TUN,"Rep. of Korea",KOR,0,55,-
2022,Tunisia,TUN,Lebanon,LBN,9,0,-
2022,Tunisia,TUN,Liechtenstein,LIE,0,5,-
2022,Tunisia,TUN,Luxembourg,LUX,7,18,-
2022,Tunisia,TUN,"Rep. of Moldova",MDA,0,56,-
2022,Tunisia,TUN,Morocco,MAR,5,0,-
2022,Tunisia,TUN,Malta,MLT,13,10,-
2022,Tunisia,TUN,Netherlands,NLD,41,162,-
2022,Tunisia,TUN,Poland,POL,11,5,-
2022,Tunisia,TUN,Portugal,PRT,24,5,-
2022,Tunisia,TUN,Romania,ROU,6,11,-
2022,Tunisia,TUN,"Saudi Arabia",SAU,6,0,-
2022,Tunisia,TUN,Spain,ESP,75,110,-
2022,Tunisia,TUN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2022,Tunisia,TUN,Slovakia,SVK,5,0,-
2022,Tunisia,TUN,Slovenia,SVN,0,6,-
2022,Tunisia,TUN,Sweden,SWE,47,44,-
2022,Tunisia,TUN,Switzerland,CHE,34,53,-
2022,Tunisia,TUN,"Syrian Arab Rep.",SYR,5,5,-
2022,Tunisia,TUN,Ukraine,UKR,0,5,-
2022,Tunisia,TUN,"United States of America",USA,99,425,-
2022,Türkiye,TUR,Algeria,DZA,0,11,-
2022,Türkiye,TUR,Angola,AGO,0,34,-
2022,Türkiye,TUR,Egypt,EGY,0,356,-
2022,Türkiye,TUR,Argentina,ARG,7,0,-
2022,Türkiye,TUR,Armenia,ARM,17,10,-
2022,Türkiye,TUR,Australia,AUS,817,471,-
2022,Türkiye,TUR,Austria,AUT,706,1327,-
2022,Türkiye,TUR,Belgium,BEL,3362,815,-
2022,Türkiye,TUR,Benin,BEN,10,0,-
2022,Türkiye,TUR,"Burkina Faso",BFA,48,81,-
2022,Türkiye,TUR,Belarus,BLR,21,0,-
2022,Türkiye,TUR,Brazil,BRA,14,274,-
2022,Türkiye,TUR,"Bosnia and Herzegovina",BIH,34,35,-
2022,Türkiye,TUR,Bulgaria,BGR,12,26,-
2022,Türkiye,TUR,Canada,CAN,1739,2671,-
2022,Türkiye,TUR,"Central African Rep.",CAF,8,0,-
2022,Türkiye,TUR,Chile,CHL,27,5,-
2022,Türkiye,TUR,Cameroon,CMR,0,5,-
2022,Türkiye,TUR,Colombia,COL,6,9,-
2022,Türkiye,TUR,"Costa Rica",CRI,0,6,-
2022,Türkiye,TUR,Cyprus,CYP,253,329,-
2022,Türkiye,TUR,Czechia,CZE,14,40,-
2022,Türkiye,TUR,Denmark,DNK,27,36,-
2022,Türkiye,TUR,Ecuador,ECU,5,0,-
2022,Türkiye,TUR,Estonia,EST,29,0,-
2022,Türkiye,TUR,Finland,FIN,876,201,-
2022,Türkiye,TUR,France,FRA,17032,5350,-
2022,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,2802,2226,-
2022,Türkiye,TUR,Georgia,GEO,0,182,-
2022,Türkiye,TUR,Germany,DEU,38755,17129,-
2022,Türkiye,TUR,Ghana,GHA,72,8,-
2022,Türkiye,TUR,Guinea-Bissau,GNB,0,5,-
2022,Türkiye,TUR,Greece,GRC,1502,1026,-
2022,Türkiye,TUR,Croatia,HRV,26,50,-
2022,Türkiye,TUR,Hungary,HUN,33,0,-
2022,Türkiye,TUR,Iceland,ISL,10,0,-
2022,Türkiye,TUR,"Cote d'Ivoire",CIV,34,0,-
2022,Türkiye,TUR,India,IND,5,0,-
2022,Türkiye,TUR,Indonesia,IDN,0,10,-
2022,Türkiye,TUR,Ireland,IRL,28,35,-
2022,Türkiye,TUR,Iraq,IRQ,13344,5134,-
2022,Türkiye,TUR,Israel,ISR,5,148,-
2022,Türkiye,TUR,Italy,ITA,1650,670,-
2022,Türkiye,TUR,Japan,JPN,46,0,-
2022,Türkiye,TUR,Kenya,KEN,137,67,-
2022,Türkiye,TUR,Kyrgyzstan,KGZ,0,283,-
2022,Türkiye,TUR,"Rep. of Korea",KOR,0,186,-
2022,Türkiye,TUR,Liberia,LBR,16,0,-
2022,Türkiye,TUR,Lebanon,LBN,8,6,-
2022,Türkiye,TUR,Lithuania,LTU,69,0,-
2022,Türkiye,TUR,Luxembourg,LUX,139,49,-
2022,Türkiye,TUR,Latvia,LVA,31,0,-
2022,Türkiye,TUR,Mauritania,MRT,5,15,-
2022,Türkiye,TUR,"North Macedonia",MKD,0,5,-
2022,Türkiye,TUR,"Rep. of Moldova",MDA,182,30,-
2022,Türkiye,TUR,Mexico,MEX,8,8,-
2022,Türkiye,TUR,Mali,MLI,22,5,-
2022,Türkiye,TUR,Malawi,MWI,31,24,-
2022,Türkiye,TUR,Morocco,MAR,5,30,-
2022,Türkiye,TUR,Malta,MLT,7,11,-
2022,Türkiye,TUR,Netherlands,NLD,7106,1455,-
2022,Türkiye,TUR,Nigeria,NGA,286,176,-
2022,Türkiye,TUR,Norway,NOR,1149,70,-
2022,Türkiye,TUR,"New Zealand",NZL,56,0,-
2022,Türkiye,TUR,Pakistan,PAK,6,0,-
2022,Türkiye,TUR,Paraguay,PRY,5,5,-
2022,Türkiye,TUR,Peru,PER,46,40,-
2022,Türkiye,TUR,Philippines,PHL,56,19,-
2022,Türkiye,TUR,Poland,POL,309,49,-
2022,Türkiye,TUR,Portugal,PRT,54,21,-
2022,Türkiye,TUR,Romania,ROU,80,65,-
2022,Türkiye,TUR,"South Africa",ZAF,5,10,-
2022,Türkiye,TUR,"Russian Federation",RUS,6,0,-
2022,Türkiye,TUR,Senegal,SEN,0,5,-
2022,Türkiye,TUR,Spain,ESP,217,430,-
2022,Türkiye,TUR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,99,12,-
2022,Türkiye,TUR,Sudan,SDN,5,0,-
2022,Türkiye,TUR,Slovakia,SVK,13,0,-
2022,Türkiye,TUR,Slovenia,SVN,61,27,-
2022,Türkiye,TUR,Sweden,SWE,2531,368,-
2022,Türkiye,TUR,Switzerland,CHE,1171,1623,-
2022,Türkiye,TUR,"Syrian Arab Rep.",SYR,5,8,-
2022,Türkiye,TUR,"United Rep. of Tanzania",TZA,0,6,-
2022,Türkiye,TUR,Togo,TGO,63,10,-
2022,Türkiye,TUR,Uganda,UGA,76,5,-
2022,Türkiye,TUR,Ukraine,UKR,6,0,-
2022,Türkiye,TUR,Uruguay,URY,13,5,-
2022,Türkiye,TUR,"United States of America",USA,4893,7601,-
2022,Türkiye,TUR,"Venezuela (Bolivarian Republic of)",VEN,6,0,-
2022,Türkiye,TUR,Zambia,ZMB,70,0,-
2022,"United Arab Emirates",ARE,Australia,AUS,5,0,-
2022,"United Arab Emirates",ARE,Canada,CAN,21,31,-
2022,"United Arab Emirates",ARE,"United Kingdom of Great Britain and Northern Ireland",GBR,22,15,-
2022,"United Arab Emirates",ARE,Germany,DEU,34,0,-
2022,"United Arab Emirates",ARE,Netherlands,NLD,7,0,-
2022,"United Arab Emirates",ARE,Norway,NOR,0,5,-
2022,"United Arab Emirates",ARE,Philippines,PHL,6,7,-
2022,"United Arab Emirates",ARE,Sweden,SWE,5,0,-
2022,"United Arab Emirates",ARE,"United States of America",USA,80,148,-
2022,Uganda,UGA,Angola,AGO,0,6,-
2022,Uganda,UGA,Egypt,EGY,14,15,-
2022,Uganda,UGA,Australia,AUS,66,85,-
2022,Uganda,UGA,Austria,AUT,34,9,-
2022,Uganda,UGA,Burundi,BDI,11,5,-
2022,Uganda,UGA,Belgium,BEL,26,23,-
2022,Uganda,UGA,Botswana,BWA,19,0,-
2022,Uganda,UGA,Brazil,BRA,8,33,-
2022,Uganda,UGA,Canada,CAN,699,244,-
2022,Uganda,UGA,"Central African Rep.",CAF,12,0,-
2022,Uganda,UGA,China,CHN,5,114,-
2022,Uganda,UGA,"Dem. Rep. of the Congo",COD,25,5,-
2022,Uganda,UGA,Cyprus,CYP,0,5,-
2022,Uganda,UGA,Czechia,CZE,5,0,-
2022,Uganda,UGA,Denmark,DNK,72,5,-
2022,Uganda,UGA,Ecuador,ECU,7,0,-
2022,Uganda,UGA,Ethiopia,ETH,11,5,-
2022,Uganda,UGA,Finland,FIN,36,16,-
2022,Uganda,UGA,France,FRA,225,14,-
2022,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,1122,313,-
2022,Uganda,UGA,Germany,DEU,286,345,-
2022,Uganda,UGA,Ghana,GHA,11,0,-
2022,Uganda,UGA,Greece,GRC,79,37,-
2022,Uganda,UGA,"China, Hong Kong SAR",HKG,5,0,-
2022,Uganda,UGA,Hungary,HUN,7,0,-
2022,Uganda,UGA,Iceland,ISL,17,5,-
2022,Uganda,UGA,India,IND,0,34,-
2022,Uganda,UGA,Indonesia,IDN,5,22,-
2022,Uganda,UGA,Ireland,IRL,52,36,-
2022,Uganda,UGA,Israel,ISR,0,246,-
2022,Uganda,UGA,Italy,ITA,5,0,-
2022,Uganda,UGA,Japan,JPN,6,0,-
2022,Uganda,UGA,Kenya,KEN,800,2664,-
2022,Uganda,UGA,"Rep. of Korea",KOR,38,50,-
2022,Uganda,UGA,Lesotho,LSO,9,5,-
2022,Uganda,UGA,Luxembourg,LUX,5,0,-
2022,Uganda,UGA,Mexico,MEX,0,45,-
2022,Uganda,UGA,Malaysia,MYS,6,15,-
2022,Uganda,UGA,Malawi,MWI,0,16,-
2022,Uganda,UGA,Mozambique,MOZ,5,37,-
2022,Uganda,UGA,Namibia,NAM,8,7,-
2022,Uganda,UGA,Netherlands,NLD,563,108,-
2022,Uganda,UGA,Norway,NOR,101,0,-
2022,Uganda,UGA,"New Zealand",NZL,5,5,-
2022,Uganda,UGA,Philippines,PHL,5,0,-
2022,Uganda,UGA,Portugal,PRT,8,0,-
2022,Uganda,UGA,Romania,ROU,6,0,-
2022,Uganda,UGA,"South Africa",ZAF,456,3879,-
2022,Uganda,UGA,Spain,ESP,7,5,-
2022,Uganda,UGA,Sudan,SDN,5,0,-
2022,Uganda,UGA,Slovakia,SVK,5,0,-
2022,Uganda,UGA,Eswatini,SWZ,6,0,-
2022,Uganda,UGA,Sweden,SWE,722,70,-
2022,Uganda,UGA,Switzerland,CHE,32,24,-
2022,Uganda,UGA,"United Rep. of Tanzania",TZA,14,6,-
2022,Uganda,UGA,"United States of America",USA,1824,3654,-
2022,Uganda,UGA,Zambia,ZMB,214,43,-
2022,Uganda,UGA,Zimbabwe,ZWE,10,0,-
2022,"Unknown ",,Egypt,EGY,0,5,-
2022,"Unknown ",,Argentina,ARG,645,139,-
2022,"Unknown ",,Australia,AUS,1516,1065,-
2022,"Unknown ",,Austria,AUT,5228,548,-
2022,"Unknown ",,Belgium,BEL,7236,478,-
2022,"Unknown ",,Brazil,BRA,0,35,-
2022,"Unknown ",,Canada,CAN,5,6579,-
2022,"Unknown ",,Chile,CHL,436,117,-
2022,"Unknown ",,Colombia,COL,5,0,-
